GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
0.667736, 0.018207, 0, 1, 6.677360, 29.425158, 10.000000, 3.442832, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.685791, 0.018055, 0, 1, 6.857910, 29.484118, 10.000000, 3.265532, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.703760, 0.017969, 0, 1, 7.037600, 29.539625, 10.000000, 3.089076, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.721460, 0.017700, 0, 1, 7.214600, 29.591225, 10.000000, 2.915262, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.739617, 0.018157, 0, 1, 7.396170, 29.640919, 10.000000, 2.736960, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.758324, 0.018707, 0, 1, 7.583240, 29.688683, 10.000000, 2.553258, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.777565, 0.019241, 0, 1, 7.775650, 29.734175, 10.000000, 2.364311, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.796216, 0.018651, 0, 1, 7.962160, 29.774855, 10.000000, 2.181158, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.814397, 0.018181, 0, 1, 8.143970, 29.811264, 10.000000, 2.002621, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.832235, 0.017838, 0, 1, 8.322350, 29.843863, 10.000000, 1.827452, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.849851, 0.017616, 0, 1, 8.498509, 29.873007, 10.000000, 1.654463, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.867496, 0.017645, 0, 1, 8.674959, 29.899143, 10.000000, 1.481189, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.885284, 0.017788, 0, 1, 8.852839, 29.922384, 10.000000, 1.306511, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.902948, 0.017664, 0, 1, 9.029479, 29.942398, 10.000000, 1.133050, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.922055, 0.019107, 0, 1, 9.220549, 29.960463, 10.000000, 0.945419, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.939789, 0.017734, 0, 1, 9.397888, 29.974140, 10.000000, 0.771271, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.957615, 0.017826, 0, 1, 9.576148, 29.984768, 10.000000, 0.596220, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
0.975405, 0.017790, 0, 1, 9.754048, 29.992268, 10.000000, 0.421522, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
