GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
0.887850, 0.020292, 0, 1, 8.212669, 29.352627, 8.627847, 0.482391, -7.003093, -49.653290, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
0.906973, 0.019123, 0, 1, 8.377150, 29.358232, 8.601197, 0.293114, -6.967877, -49.489582, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
0.931131, 0.024158, 0, 1, 8.584128, 29.359554, 8.567706, 0.054741, -6.931662, -49.336220, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
0.949994, 0.018863, 0, 1, 8.745252, 29.357090, 8.541744, -0.130660, -6.881633, -49.143967, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
0.968819, 0.018825, 0, 1, 8.905565, 29.351158, 8.515994, -0.315127, -6.839331, -48.995380, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
0.987089, 0.018270, 0, 1, 9.060699, 29.342140, 8.491168, -0.493620, -6.794308, -48.848579, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.005130, 0.018041, 0, 1, 9.213449, 29.330065, 8.466820, -0.669367, -6.748014, -48.707714, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.022029, 0.016899, 0, 1, 9.356147, 29.315979, 8.444176, -0.833525, -6.699886, -48.570320, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.044105, 0.022076, 0, 1, 9.541912, 29.292856, 8.414803, -1.047412, -6.652744, -48.443306, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.062130, 0.018025, 0, 1, 9.693161, 29.270840, 8.391051, -1.221461, -6.588290, -48.279938, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.083678, 0.021548, 0, 1, 9.873364, 29.240047, 8.362894, -1.428964, -6.533536, -48.148930, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.108187, 0.024509, 0, 1, 10.077554, 29.199259, 8.331201, -1.664227, -6.465772, -47.995193, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.126421, 0.018234, 0, 1, 10.229040, 29.165733, 8.307912, -1.838633, -6.386096, -47.824322, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.148187, 0.021766, 0, 1, 10.409271, 29.121195, 8.280375, -2.046281, -6.325459, -47.700104, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.166083, 0.017896, 0, 1, 10.557056, 29.081528, 8.257998, -2.216490, -6.251836, -47.555019, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.184150, 0.018067, 0, 1, 10.705850, 29.038385, 8.235629, -2.387903, -6.190691, -47.438385, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.201529, 0.017379, 0, 1, 10.848606, 28.994028, 8.214327, -2.552389, -6.128660, -47.323006, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.223003, 0.021474, 0, 1, 11.024441, 28.934864, 8.188262, -2.755164, -6.068983, -47.214218, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.246917, 0.023914, 0, 1, 11.219569, 28.863592, 8.159586, -2.980351, -5.995571, -47.082626, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.270759, 0.023842, 0, 1, 11.413438, 28.787199, 8.131382, -3.204178, -5.914859, -46.939552, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.291652, 0.020893, 0, 1, 11.582817, 28.716167, 8.106995, -3.399737, -5.836205, -46.800236, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.310587, 0.018935, 0, 1, 11.735909, 28.648447, 8.085146, -3.576517, -5.769351, -46.680573, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.329484, 0.018897, 0, 1, 11.888287, 28.577536, 8.063562, -3.752537, -5.710827, -46.573776, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.347922, 0.018438, 0, 1, 12.036578, 28.505186, 8.042710, -3.923895, -5.654704, -46.468472, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.365914, 0.017992, 0, 1, 12.180920, 28.431585, 8.022551, -4.090740, -5.602449, -46.366665, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.387473, 0.021559, 0, 1, 12.353361, 28.339092, 7.998602, -4.290238, -5.554117, -46.267925, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.405803, 0.018330, 0, 1, 12.499606, 28.257351, 7.978439, -4.459424, -5.499975, -46.149960, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.424643, 0.018840, 0, 1, 12.649532, 28.170067, 7.957875, -4.632939, -5.457510, -46.049610, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.444265, 0.019622, 0, 1, 12.805264, 28.075621, 7.936615, -4.813250, -5.417503, -45.946022, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.464584, 0.020319, 0, 1, 12.966084, 27.974035, 7.914752, -4.999523, -5.379992, -45.837242, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.483582, 0.018998, 0, 1, 13.116063, 27.875753, 7.894440, -5.173253, -5.345845, -45.723183, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.504087, 0.020505, 0, 1, 13.277492, 27.765841, 7.872629, -5.360320, -5.318430, -45.614815, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.523386, 0.019299, 0, 1, 13.429031, 27.659002, 7.852195, -5.535923, -5.293883, -45.495499, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.541260, 0.017874, 0, 1, 13.569044, 27.557154, 7.833336, -5.698149, -5.275683, -45.380558, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.559896, 0.018636, 0, 1, 13.714661, 27.447819, 7.813719, -5.866885, -5.263134, -45.271473, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.579296, 0.019400, 0, 1, 13.865851, 27.330603, 7.793332, -6.042085, -5.254496, -45.154690, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.598552, 0.019256, 0, 1, 14.015531, 27.210917, 7.773111, -6.215503, -5.250337, -45.029469, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.618137, 0.019585, 0, 1, 14.167364, 27.085741, 7.752543, -6.391381, -5.251064, -44.901165, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.638126, 0.019989, 0, 1, 14.321910, 26.954407, 7.731528, -6.570347, -5.256715, -44.766235, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.660628, 0.022502, 0, 1, 14.495352, 26.802042, 7.707822, -6.771172, -5.267505, -44.623608, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.683540, 0.022912, 0, 1, 14.671398, 26.642233, 7.683601, -6.974890, -5.285587, -44.456711, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.709826, 0.026286, 0, 1, 14.872636, 26.452772, 7.655684, -7.207676, -5.310237, -44.279560, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.727913, 0.018087, 0, 1, 15.010755, 26.319523, 7.636346, -7.367084, -5.345961, -44.066879, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.751352, 0.023439, 0, 1, 15.189153, 26.142021, 7.611150, -7.572947, -5.374856, -43.914665, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.776500, 0.025148, 0, 1, 15.379872, 25.946049, 7.583903, -7.792790, -5.417356, -43.709835, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.798165, 0.021665, 0, 1, 15.543664, 25.773136, 7.560206, -7.981191, -5.468865, -43.480499, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.815356, 0.017191, 0, 1, 15.673306, 25.633373, 7.541235, -8.129979, -5.517721, -43.275028, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.840980, 0.025624, 0, 1, 15.865812, 25.419390, 7.512746, -8.350893, -5.559193, -43.106800, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.863345, 0.022365, 0, 1, 16.033272, 25.228336, 7.487584, -8.542548, -5.625304, -42.847115, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.884475, 0.021130, 0, 1, 16.190977, 25.044027, 7.463552, -8.722627, -5.686650, -42.612129, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.904567, 0.020092, 0, 1, 16.340471, 24.865351, 7.440456, -8.892939, -5.747416, -42.383015, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.927121, 0.022554, 0, 1, 16.507692, 24.660490, 7.414260, -9.083109, -5.807459, -42.158844, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.949691, 0.022570, 0, 1, 16.674433, 24.451216, 7.387730, -9.272244, -5.877242, -41.899868, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.975542, 0.025851, 0, 1, 16.864618, 24.205954, 7.356971, -9.487496, -5.949229, -41.633198, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
1.999038, 0.023496, 0, 1, 17.036812, 23.978474, 7.328616, -9.681661, -6.033989, -41.318607, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.024707, 0.025669, 0, 1, 17.224125, 23.724548, 7.297235, -9.892273, -6.112671, -41.024696, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.049614, 0.024907, 0, 1, 17.405107, 23.473112, 7.266350, -10.094991, -6.200125, -40.694992, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.072407, 0.022793, 0, 1, 17.570076, 23.238823, 7.237694, -10.279008, -6.286030, -40.366943, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.090441, 0.018034, 0, 1, 17.700186, 23.050846, 7.214736, -10.423496, -6.365214, -40.060093, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.107388, 0.016947, 0, 1, 17.822084, 22.871912, 7.192949, -10.558439, -6.428013, -39.813118, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.130166, 0.022778, 0, 1, 17.985252, 22.627304, 7.163396, -10.738739, -6.487094, -39.577675, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.149583, 0.019417, 0, 1, 18.123848, 22.415831, 7.137896, -10.891186, -6.566624, -39.255886, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.172186, 0.022603, 0, 1, 18.284508, 22.165674, 7.107905, -11.067387, -6.634171, -38.977406, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.190671, 0.018485, 0, 1, 18.415440, 21.958452, 7.083089, -11.210269, -6.712523, -38.648243, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.214339, 0.023668, 0, 1, 18.582323, 21.688828, 7.051014, -11.391924, -6.776093, -38.375610, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
