GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
0.024532, 0.024532, 0, 1, 4.147192, 6.098128, 6.000000, 4.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.024532, 0.024532, 1, 1, 8.049064, 18.779213, 2.000000, -9.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.041198, 0.016666, 0, 1, 4.247188, 6.164792, 6.000000, 4.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.041198, 0.016666, 1, 1, 8.082396, 18.629219, 2.000000, -9.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.057864, 0.016666, 0, 1, 4.347184, 6.231456, 6.000000, 4.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.057864, 0.016666, 1, 1, 8.115727, 18.479225, 2.000000, -9.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.074530, 0.016666, 0, 1, 4.447180, 6.298120, 6.000000, 4.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.074530, 0.016666, 1, 1, 8.149059, 18.329231, 2.000000, -9.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.091196, 0.016666, 0, 1, 4.547176, 6.364785, 6.000000, 4.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.091196, 0.016666, 1, 1, 8.182391, 18.179237, 2.000000, -9.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.107862, 0.016666, 0, 1, 4.647172, 6.431449, 6.000000, 4.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.107862, 0.016666, 1, 1, 8.215723, 18.029243, 2.000000, -9.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.124528, 0.016666, 0, 1, 4.747169, 6.498113, 6.000000, 4.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.124528, 0.016666, 1, 1, 8.249055, 17.879250, 2.000000, -9.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.164042, 0.039514, 0, 1, 4.984252, 6.656169, 6.000000, 4.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.164042, 0.039514, 1, 1, 8.328083, 17.523624, 2.000000, -9.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.181420, 0.017378, 0, 1, 5.088521, 6.725681, 6.000000, 4.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
