GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
0.016666, 0.016666, 0, 1, 5.000000, 1.083330, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.016666, 0.016666, 1, 1, 5.000000, 8.916670, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.033332, 0.016666, 0, 1, 5.000000, 1.166660, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.033332, 0.016666, 1, 1, 5.000000, 8.833340, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.049998, 0.016666, 0, 1, 5.000000, 1.249990, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.049998, 0.016666, 1, 1, 5.000000, 8.750010, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.066664, 0.016666, 0, 1, 5.000000, 1.333320, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.066664, 0.016666, 1, 1, 5.000000, 8.666679, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.083330, 0.016666, 0, 1, 5.000000, 1.416650, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.083330, 0.016666, 1, 1, 5.000000, 8.583349, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.099996, 0.016666, 0, 1, 5.000000, 1.499980, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.099996, 0.016666, 1, 1, 5.000000, 8.500019, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.139638, 0.039642, 0, 1, 5.000000, 1.698190, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.139638, 0.039642, 1, 1, 5.000000, 8.301809, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.157425, 0.017787, 0, 1, 5.000000, 1.787125, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.157425, 0.017787, 1, 1, 5.000000, 8.212874, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.174167, 0.016742, 0, 1, 5.000000, 1.870835, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.174167, 0.016742, 1, 1, 5.000000, 8.129165, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.190917, 0.016750, 0, 1, 5.000000, 1.954585, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.190917, 0.016750, 1, 1, 5.000000, 8.045415, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.208665, 0.017748, 0, 1, 5.000000, 2.043325, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.208665, 0.017748, 1, 1, 5.000000, 7.956675, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.226400, 0.017735, 0, 1, 5.000000, 2.132000, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.226400, 0.017735, 1, 1, 5.000000, 7.868000, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.243770, 0.017370, 0, 1, 5.000000, 2.218850, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.243770, 0.017370, 1, 1, 5.000000, 7.781150, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.261271, 0.017501, 0, 1, 5.000000, 2.306355, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.261271, 0.017501, 1, 1, 5.000000, 7.693645, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.280867, 0.019596, 0, 1, 5.000000, 2.404335, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.280867, 0.019596, 1, 1, 5.000000, 7.595665, 0.000000, -5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.298534, 0.017667, 0, 1, 5.000000, 2.492670, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
