GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
0.018333, 0.018333, 0, 1, 1.091665, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.018333, 0.018333, 1, 1, 8.908335, 5.000000, -5.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.034999, 0.016666, 0, 1, 1.174995, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.034999, 0.016666, 1, 1, 8.825005, 5.000000, -5.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.051665, 0.016666, 0, 1, 1.258325, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.051665, 0.016666, 1, 1, 8.741674, 5.000000, -5.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.068331, 0.016666, 0, 1, 1.341655, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.068331, 0.016666, 1, 1, 8.658344, 5.000000, -5.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.084997, 0.016666, 0, 1, 1.424985, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.084997, 0.016666, 1, 1, 8.575014, 5.000000, -5.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.101663, 0.016666, 0, 1, 1.508315, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.101663, 0.016666, 1, 1, 8.491684, 5.000000, -5.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.140563, 0.038900, 0, 1, 1.702815, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.140563, 0.038900, 1, 1, 8.297184, 5.000000, -5.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.157333, 0.016770, 0, 1, 1.786665, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.157333, 0.016770, 1, 1, 8.213334, 5.000000, -5.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.175959, 0.018626, 0, 1, 1.879795, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
0.175959, 0.018626, 1, 1, 8.120204, 5.000000, -5.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0, 
